hromada_code,hromada_name,raion_code,raion_name,oblast_code,oblast_name,type,hromada_full_name,hromada_center_code,hromada_center,lat_center,lon_center,travel_time,oblast_center
UA23080150000073640,Нововасилівська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,селищна,Нововасилівська селищна громада,UA23080150010023091,Нововасилівка,46.834721,35.749512,171.5,0
UA23080170000033256,Новоуспенівська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,сільська,Новоуспенівська сільська громада,UA23080170010053908,Новоуспенівка,47.050869,35.034115,131.5,0
UA23080190000065134,Олександрівська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,сільська,Олександрівська сільська громада,UA23080190010020260,Олександрівка,46.538078,35.483089,190.7,0
UA23080210000060255,Плодородненська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,сільська,Плодородненська сільська громада,UA23080210010037673,Плодородне,47.166019,35.323101,104.4,0
UA23080230000097340,Приазовська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,селищна,Приазовська селищна громада,UA23080230010027591,Приазовське,46.73,35.63896,163.9,0
UA23080250000043914,Семенівська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,сільська,Семенівська сільська громада,UA23080250010033665,Семенівка,46.894451,35.416489,127.4,0
UA23080270000086363,Терпіннівська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,сільська,Терпіннівська сільська громада,UA23080270010078454,Терпіння,46.975765,35.421688,121.2,0
UA23080290000096336,Чкаловська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,сільська,Чкаловська сільська громада,UA23080290010083748,Чкалове,47.06955,34.71302,164.0,0
UA23080310000097001,Якимівська,UA23080000000090746,Мелітопольський,UA23000000000064947,Запорізька,селищна,Якимівська селищна громада,UA23080310010091806,Якимівка,46.69636,35.15522,155.3,0
UA23100010000094236,Більмацька,UA23100000000034132,Пологівський,UA23000000000064947,Запорізька,селищна,Більмацька селищна громада,UA23100010010076329,Кам’янка,47.3624,36.65108,134.7,0
UA23100030000016840,Воздвижівська,UA23100000000034132,Пологівський,UA23000000000064947,Запорізька,сільська,Воздвижівська сільська громада,UA23100030010072559,Воздвижівка,47.747269,36.079788,151.1,0
UA23100050000041545,Воскресенська,UA23100000000034132,Пологівський,UA23000000000064947,Запорізька,сільська,Воскресенська сільська громада,UA23100050010024167,Воскресенка,47.474331,36.35342,119.2,0
UA23100070000026535,Гуляйпільська,UA23100000000034132,Пологівський,UA23000000000064947,Запорізька,міська,Гуляйпільська міська громада,UA23100070010036682,Гуляйполе,47.6655382,36.2656849,108.2,0
UA23100090000029171,Комиш-Зорянська,UA23100000000034132,Пологівський,UA23000000000064947,Запорізька,селищна,Комиш-Зорянська селищна громада,UA23100090010074320,Комиш-Зоря,47.32944,36.70292,141.0,0
